title,fat,Saturated fat,Cholesterol,Total carbohydrates,Sodium,Dietary Fiber,Protein,Added sugars,Vitamin A,Vitamin C,Calcium,Iron,Vitamin D,Vitamin E,Vitamin K,Thiamin,Riboflavin,Niacin,Vitamin B6,Folate,Vitamin B12,Biotin,Pantothenic acid,Phosphorus,Magnesium,Zinc,Selenium,Copper,Manganese,Molybdenum,Potassium,Choline
pork rib,19.384615384615383,27.149999999999995,19.333333333333332,4.410909090909091,29.478260869565215,1.0714285714285714,32.44,0.0,0.7777777777777778,0.2222222222222222,3.230769230769231,4.611111111111111,4.0,2.733333333333333,0.0,27.166666666666668,19.0,34.25,18.176470588235293,0.25,21.250000000000004,0.0,0.0,9.68,3.8095238095238098,19.81818181818182,41.27272727272727,10.666666666666666,0.0,0.0,5.0212765957446805,10.309090909090909
pork tenderloin,2.8589743589743586,4.45,18.0,0.9745454545454547,13.217391304347824,0.0,35.8,0.0,0.0,1.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
potato,14.512820512820513,15.560000000000002,24.666666666666668,4.905454545454545,9.521739130434783,5.357142857142857,7.780000000000001,0.0,7.111111111111111,0.5555555555555556,2.5384615384615383,4.166666666666666,2.5,10.4,0.0,8.916666666666668,10.999999999999998,6.2,5.470588235294118,5.75,11.666666666666668,0.0,0.0,6.16,3.0952380952380953,4.0,11.454545454545455,1.9999999999999998,0.0,0.0,4.659574468085107,9.763636363636365
poultry,3.3589743589743595,3.195,1.6666666666666667,1.9236363636363634,16.91304347826087,0.35714285714285715,1.42,0.0,0.1111111111111111,0.0,0.7692307692307693,0.5,0.0,0.6666666666666667,0.0,2.0,4.076923076923077,1.7812499999999998,1.4705882352941178,0.5,0.0,0.0,0.0,1.6,0.7142857142857143,0.7272727272727273,0.7272727272727273,2.111111111111111,0.0,0.0,0.8936170212765958,0.6727272727272727
poultry sausage,3.3589743589743595,3.195,1.6666666666666667,1.9236363636363634,16.91304347826087,0.35714285714285715,1.42,0.0,0.1111111111111111,0.0,0.7692307692307693,0.5,0.0,0.6666666666666667,0.0,2.0,4.076923076923077,1.7812499999999998,1.4705882352941178,0.5,0.0,0.0,0.0,1.6,0.7142857142857143,0.7272727272727273,0.7272727272727273,2.111111111111111,0.0,0.0,0.8936170212765958,0.6727272727272727
prosciutto,27.435897435897434,62.5,29.666666666666668,0.0,99.56521739130434,0.0,50.0,0.0,0.0,0.0,0.0,7.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prune,0.2564102564102564,0.08,0.0,23.672727272727272,1.0,11.785714285714285,4.2,0.0,11.11111111111111,4.777777777777778,2.3846153846153846,15.555555555555555,0.0,0.0,0.0,3.3333333333333335,0.0,15.625,0.0,0.0,0.0,0.0,8.6,5.76,0.0,0.0,0.0,0.0,0.0,0.0,18.127659574468087,0.0
pumpkin,0.0,0.0,0.0,3.2,0.17391304347826086,11.428571428571429,1.6,0.0,0.0,0.0,1.8461538461538463,8.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
punch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quince,0.1282051282051282,0.05,0.0,5.5636363636363635,0.17391304347826086,6.785714285714286,0.8,0.0,0.2222222222222222,16.666666666666664,0.8461538461538461,3.888888888888889,0.0,0.0,0.0,1.6666666666666667,2.3076923076923075,1.25,2.3529411764705883,0.75,0.0,0.0,1.6199999999999999,1.3599999999999999,1.9047619047619049,0.36363636363636365,1.0909090909090908,14.444444444444446,0.0,0.0,4.191489361702128,0.0
rack of lamb,12.769230769230772,21.5,20.666666666666668,0.018181818181818184,2.6956521739130435,0.0,39.8,0.0,0.7777777777777778,0.0,0.6153846153846154,7.555555555555555,0.5,0.0,0.0,5.166666666666667,13.23076923076923,31.374999999999996,13.941176470588236,0.0,42.91666666666667,0.0,11.679999999999998,14.879999999999999,5.238095238095238,19.727272727272727,5.09090909090909,11.222222222222221,0.34782608695652173,0.0,6.893617021276596,0.0
radish,0.1282051282051282,0.16,0.0,1.2363636363636363,1.6956521739130437,5.714285714285714,1.36,0.0,0.0,16.444444444444446,1.9230769230769231,1.8888888888888888,0.0,0.0,0.0,1.0,3.0,1.5875,4.176470588235294,6.25,0.0,0.0,0.0,1.6,2.380952380952381,2.5454545454545454,1.0909090909090908,5.555555555555556,0.0,0.0,4.957446808510638,1.1818181818181819
raisin,5.435897435897436,0.0,0.0,19.090909090909093,15.478260869565217,12.142857142857142,20.4,0.0,0.0,6.777777777777777,2.6153846153846154,16.944444444444443,0.0,0.0,0.0,0.0,22.153846153846153,21.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ramekin,10.833333333333332,24.65,33.0,5.636363636363637,3.6956521739130435,0.0,8.46,22.6,84.55555555555556,0.0,0.0,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raspberry,0.0,0.0,0.0,24.254545454545458,0.0,0.0,0.0,111.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
red wine,0.0,0.0,0.0,0.949090909090909,0.17391304347826086,0.0,0.14,0.0,0.0,0.0,0.6153846153846154,2.555555555555556,0.0,0.0,0.0,0.4166666666666667,2.3846153846153846,1.4000000000000001,3.3529411764705883,0.25,0.0,0.0,0.0,1.8399999999999999,2.857142857142857,1.2727272727272727,0.36363636363636365,1.222222222222222,0.0,0.0,2.702127659574468,1.0363636363636364
rhubarb,0.28205128205128205,0.23500000000000001,0.0,6.345454545454546,0.17391304347826086,5.714285714285714,1.6200000000000003,0.0,0.4444444444444444,6.333333333333334,5.615384615384615,1.1111111111111112,0.0,1.6,0.0,1.1666666666666667,2.1538461538461537,1.5125,1.1764705882352942,1.0,0.0,0.0,0.0,1.04,2.619047619047619,0.8181818181818181,2.0,1.9999999999999998,0.0,0.0,4.957446808510638,1.0
rice,3.115384615384616,0.0,0.0,9.6,20.217391304347824,5.0,6.94,0.0,0.0,2.7777777777777777,2.1538461538461537,10.444444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ricotta,12.12820512820513,29.74,13.333333333333334,2.181818181818182,4.434782608695651,0.0,19.2,0.0,13.0,0.0,19.076923076923077,1.5000000000000002,1.0,1.1333333333333333,0.0,2.666666666666667,19.692307692307693,0.76875,3.5294117647058822,2.0,22.500000000000004,0.0,0.0,13.76,4.285714285714286,8.636363636363637,20.18181818181818,1.8888888888888888,0.0,0.0,3.7872340425531914,3.0727272727272723
root vegetable,0.1923076923076923,0.125,0.0,6.290909090909091,0.21739130434782608,11.785714285714285,3.06,0.0,0.0,3.3333333333333335,3.1538461538461537,4.444444444444445,0.0,2.533333333333333,0.0,0.8333333333333334,2.3076923076923075,1.875,14.117647058823529,5.75,0.0,0.0,6.420000000000001,4.08,9.047619047619047,3.0000000000000004,1.2727272727272725,8.555555555555555,10.086956521739133,0.0,6.553191489361702,2.1272727272727274
rosemary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rum,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.5,0.3076923076923077,0.08125,0.05882352941176471,0.0,0.0,0.0,0.0,0.32,0.0,0.36363636363636365,0.0,2.3333333333333335,0.0,0.0,0.0425531914893617,0.0
rutabaga,0.0,0.0,0.0,2.909090909090909,0.13043478260869568,10.714285714285714,2.0,0.0,0.0,27.333333333333336,3.076923076923077,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saffron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sake,0.0,0.0,0.0,1.8181818181818181,0.08695652173913043,0.0,1.0,0.0,0.0,0.0,0.38461538461538464,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.4285714285714286,0.18181818181818182,2.545454545454545,0.9999999999999999,0.0,0.0,0.5319148936170213,0.0
salad,5.910256410256411,8.2,0.0,9.818181818181818,7.739130434782608,9.285714285714286,5.26,0.0,39.44444444444444,43.888888888888886,5.076923076923077,5.277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salad dressing,42.69230769230769,8.35,0.0,1.210909090909091,37.69565217391304,0.0,0.0,0.0,0.0,8.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salmon,10.192307692307692,6.6000000000000005,15.333333333333332,0.9636363636363635,14.391304347826086,2.5,30.4,0.0,0.0,0.8888888888888888,1.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sauce,0.0,0.0,0.0,8.072727272727272,186.08695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sausage,8.012820512820513,15.6,23.333333333333332,9.090909090909092,14.26086956521739,11.071428571428573,15.620000000000001,0.0,0.0,5.222222222222222,6.0,6.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sauté,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scallop,16.076923076923073,8.799999999999999,8.333333333333332,5.1418181818181825,20.26086956521739,1.7857142857142856,22.16,0.0,0.33333333333333337,0.0,1.4615384615384615,6.5555555555555545,0.0,15.0,0.0,12.5,6.461538461538462,9.59375,3.705882352941177,11.75,39.166666666666664,0.0,0.0,22.16,5.238095238095238,7.636363636363636,23.272727272727273,5.0,0.0,0.0,3.829787234042553,10.236363636363636
scotch,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.5,0.3076923076923077,0.08125,0.05882352941176471,0.0,0.0,0.0,0.0,0.32,0.0,0.36363636363636365,0.0,2.3333333333333335,0.0,0.0,0.0425531914893617,0.0
seed,2.9487179487179485,3.105,0.0,11.636363636363637,1.0,17.142857142857142,10.6,0.0,1.3333333333333335,6.777777777777777,4.6923076923076925,3.3333333333333335,0.0,0.0,0.0,24.166666666666668,13.076923076923078,33.125,17.529411764705884,12.25,0.0,0.0,16.319999999999997,9.92,11.904761904761903,7.545454545454546,0.0,118.88888888888889,5.739130434782609,0.0,18.617021276595743,0.0
sesame,57.948717948717956,31.0,0.0,3.127272727272727,43.47826086956522,3.571428571428571,6.2,0.0,0.2222222222222222,0.0,1.4615384615384615,3.3333333333333335,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.9090909090909092,2.909090909090909,0.0,0.0,0.0,3.3404255319148937,0.7272727272727273
sesame oil,128.2051282051282,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363637
shallot,0.1282051282051282,0.085,0.0,6.109090909090909,0.5217391304347827,11.428571428571429,5.0,0.0,0.0,8.88888888888889,2.8461538461538463,6.666666666666667,0.0,0.0,0.0,5.0,1.5384615384615383,1.25,20.294117647058822,8.5,0.0,0.0,5.8,4.8,5.0,3.6363636363636367,2.1818181818181817,9.777777777777777,12.695652173913045,0.0,7.106382978723404,2.0545454545454547
shavuot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shellfish,8.551282051282051,6.17,46.666666666666664,1.781818181818182,15.130434782608695,0.7142857142857143,30.92,0.0,7.000000000000001,0.0,4.923076923076923,2.9444444444444446,0.5,16.066666666666666,0.0,5.583333333333334,3.0769230769230766,13.63125,10.117647058823529,7.000000000000001,42.91666666666667,0.0,0.0,21.84,6.190476190476191,10.090909090909092,60.54545454545453,23.0,0.0,0.0,2.7872340425531914,16.454545454545453
sherry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shrimp,0.0,0.0,37.333333333333336,0.0,21.478260869565215,0.0,23.6,0.0,0.0,0.0,5.461538461538462,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snapper,1.8846153846153846,0.0,12.666666666666668,0.0,2.8260869565217392,0.0,41.2,0.0,0.0,0.0,2.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.872340425531915,0.0
sour cream,21.41025641025641,58.5,22.333333333333332,2.4254545454545458,2.1739130434782608,0.0,6.660000000000001,0.0,0.0,0.0,10.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soy,9.423076923076923,5.510000000000001,0.0,19.327272727272728,36.608695652173914,12.5,53.0,0.0,0.0,0.0,13.153846153846155,28.888888888888893,0.0,6.7333333333333325,0.0,27.750000000000004,26.846153846153843,18.6125,30.176470588235293,60.0,0.0,0.0,0.0,0.5599999999999999,40.476190476190474,13.636363636363635,22.0,272.88888888888886,0.0,0.0,0.14893617021276595,20.163636363636364
soy sauce,0.7307692307692306,0.36499999999999994,0.0,1.7927272727272725,238.82608695652175,2.857142857142857,16.28,0.0,0.0,0.0,2.5384615384615383,8.055555555555555,0.0,0.0,0.0,2.7500000000000004,12.692307692307692,13.725000000000001,8.705882352941176,3.5000000000000004,0.0,0.0,0.0,13.28,17.61904761904762,7.909090909090908,0.9090909090909091,4.777777777777778,0.0,0.0,9.25531914893617,3.327272727272727
sparkling wine,0.0,0.0,0.0,0.84,0.21739130434782608,0.0,0.14,0.0,0.0,0.0,0.6923076923076923,1.6666666666666667,0.0,0.0,0.0,0.33333333333333337,1.0769230769230769,0.6625,2.588235294117647,0.25,0.0,0.0,0.0,1.3599999999999999,2.380952380952381,1.0,0.18181818181818182,0.5555555555555556,0.0,0.0,1.574468085106383,0.8
spice,16.153846153846153,32.65,0.0,25.2,2.2608695652173916,52.85714285714286,11.52,0.0,1.4444444444444444,26.0,52.46153846153846,109.44444444444443,0.0,12.866666666666665,0.0,10.916666666666668,10.53846153846154,14.000000000000002,23.529411764705884,6.0,0.0,0.0,0.0,9.44,32.38095238095238,21.545454545454547,16.90909090909091,53.77777777777778,686.9565217391306,0.0,14.106382978723403,3.781818181818182
spinach,0.0,0.0,0.0,1.2836363636363635,3.5652173913043477,8.571428571428571,7.06,0.0,0.0,31.333333333333336,7.230769230769231,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spirit,0.0,0.0,0.0,0.8072727272727274,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.875,66.47058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
squash,3.5897435897435894,3.63,0.6666666666666667,2.2763636363636364,6.0,5.0,1.3,0.0,1.8888888888888888,3.7777777777777777,1.6153846153846154,1.8333333333333333,0.0,3.3333333333333335,0.0,3.0833333333333335,1.6153846153846154,4.9,6.588235294117648,2.0,0.0,0.0,0.0,1.1199999999999999,2.619047619047619,1.7272727272727273,0.5454545454545454,3.7777777777777777,0.0,0.0,2.425531914893617,1.3636363636363635
squid,21.025641025641022,13.65,9.0,1.3236363636363637,27.652173913043477,0.0,29.2,0.0,0.0,0.0,5.615384615384615,7.277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steak,0.0,0.0,0.0,40.36363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strawberry,0.0,0.0,0.0,23.636363636363637,1.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sugar snap pea,0.0,0.0,0.0,2.8909090909090907,0.0,8.214285714285714,4.54,0.0,0.0,0.0,2.6153846153846154,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.872340425531915,0.0
sweet potato,1.641025641025641,1.6,4.666666666666667,5.963636363636363,7.521739130434782,6.785714285714286,10.9,0.0,0.0,5.333333333333333,2.0,3.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swiss cheese,33.46153846153847,86.99999999999999,28.999999999999996,1.5818181818181818,8.521739130434783,0.0,52.2,0.0,0.0,0.0,66.92307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tamarind,0.7692307692307692,1.36,0.0,22.727272727272727,1.2173913043478262,18.21428571428571,5.6,0.0,0.2222222222222222,3.888888888888889,5.6923076923076925,15.555555555555555,0.0,0.6666666666666667,0.0,35.66666666666667,11.692307692307692,12.112499999999999,3.882352941176471,3.5000000000000004,0.0,0.0,0.0,9.04,21.904761904761905,0.9090909090909092,2.3636363636363638,9.555555555555555,0.0,0.0,13.361702127659575,1.5636363636363635
tangerine,0.0,0.0,0.0,4.945454545454545,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tarragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tea,0.0,0.0,0.0,3.0763636363636366,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tequila,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.5,0.3076923076923077,0.08125,0.05882352941176471,0.0,0.0,0.0,0.0,0.32,0.0,0.36363636363636365,0.0,2.3333333333333335,0.0,0.0,0.0425531914893617,0.0
thyme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tofu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tomatillo,1.3076923076923077,0.6950000000000001,0.0,2.1236363636363635,0.043478260869565216,6.785714285714286,1.92,0.0,0.6666666666666667,13.0,0.5384615384615384,3.4444444444444446,0.0,2.533333333333333,0.0,3.6666666666666665,2.6923076923076925,11.5625,3.294117647058824,1.7500000000000002,0.0,0.0,3.0,3.1199999999999997,4.761904761904762,2.0,0.9090909090909091,8.777777777777777,6.6521739130434785,0.0,5.702127659574468,1.3818181818181818
tomato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tortillas,2.2948717948717947,0.0,0.0,14.290909090909091,0.0,12.85714285714286,7.139999999999999,0.0,0.0,0.0,11.0,7.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tree nut,0.08974358974358976,0.0,0.0,3.9272727272727277,10.478260869565217,13.214285714285715,0.58,0.0,1.1111111111111112,33.33333333333333,0.6153846153846154,0.8888888888888888,0.0,0.0,0.0,0.0,23.076923076923077,21.875,10.529411764705882,3.75,0.0,0.0,1.26,0.32,1.1904761904761905,2.8181818181818183,1.6363636363636365,22.444444444444443,23.434782608695656,0.0,0.10638297872340426,0.0
triple sec,0.0,0.0,0.0,23.01818181818182,0.0,0.0,0.0,126.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trout,21.62820512820513,13.569999999999999,17.0,4.261818181818182,16.608695652173914,1.7857142857142856,34.16,0.0,6.333333333333334,2.0,2.6153846153846154,6.277777777777777,60.5,26.866666666666667,0.0,18.583333333333336,10.615384615384615,32.868750000000006,14.411764705882351,11.25,123.75,0.0,0.0,15.6,5.714285714285714,4.454545454545455,38.36363636363637,6.888888888888889,0.0,0.0,6.617021276595744,10.236363636363636
tuna,4.833333333333333,2.35,1.6666666666666667,3.781818181818182,19.26086956521739,3.214285714285715,11.32,0.0,0.0,6.333333333333334,2.923076923076923,3.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turnip,0.2435897435897436,0.16,0.0,1.232727272727273,0.782608695652174,8.571428571428571,4.92,0.0,33.88888888888889,28.666666666666668,8.76923076923077,9.055555555555555,0.0,0.0,0.0,3.6666666666666665,6.769230769230769,2.4250000000000003,4.352941176470588,10.25,0.0,0.0,2.46,1.92,4.285714285714286,1.4545454545454546,1.6363636363636365,5.666666666666666,9.565217391304348,0.0,1.7446808510638296,0.0
vanilla,20.769230769230766,51.64500000000001,30.666666666666664,8.105454545454545,2.6521739130434785,0.0,7.000000000000001,0.0,20.22222222222222,0.0,9.0,1.8888888888888888,1.5,3.4000000000000004,0.0,3.416666666666667,12.846153846153847,0.5125000000000001,2.6470588235294117,2.25,16.25,0.0,0.0,8.4,2.619047619047619,4.2727272727272725,6.363636363636363,0.8888888888888888,0.0,0.0,3.3404255319148937,4.7272727272727275
veal,10.948717948717949,17.93,18.333333333333332,2.450909090909091,6.391304347826086,1.7857142857142856,35.64,0.0,4.777777777777778,1.5555555555555556,1.0769230769230769,5.833333333333333,2.5,3.8666666666666663,0.0,8.25,20.53846153846154,33.31875,23.58823529411765,5.5,66.66666666666667,0.0,0.0,11.360000000000001,5.714285714285714,10.545454545454545,32.54545454545455,14.222222222222221,0.0,0.0,4.48936170212766,15.981818181818182
vegetable,0.2564102564102564,0.17500000000000002,0.0,2.4727272727272727,1.3478260869565217,5.357142857142857,4.6,0.0,33.666666666666664,6.333333333333334,2.1538461538461537,4.611111111111111,0.0,3.4666666666666663,0.0,5.083333333333333,5.3076923076923075,4.86875,5.882352941176471,10.0,0.0,0.0,5.2,2.2399999999999998,5.0,2.3636363636363638,1.2727272727272725,7.777777777777778,0.0,0.0,3.5744680851063833,2.4363636363636365
vinegar,0.0,0.0,0.0,0.3381818181818182,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.1904761904761905,0.36363636363636365,0.18181818181818182,0.8888888888888888,0.0,0.0,1.5531914893617023,0.0
vodka,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.5,0.3076923076923077,0.08125,0.05882352941176471,0.0,0.0,0.0,0.0,0.32,0.0,0.36363636363636365,0.0,2.3333333333333335,0.0,0.0,0.0425531914893617,0.0
walnut,48.58974358974359,60.5,5.666666666666666,13.781818181818181,2.2608695652173916,24.642857142857146,20.6,0.0,0.0,0.0,15.923076923076923,20.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wasabi,13.974358974358974,10.149999999999999,0.0,16.763636363636365,147.3913043478261,21.785714285714285,4.46,0.0,0.0,0.0,3.1538461538461537,2.7777777777777777,0.0,26.066666666666666,2.9166666666666665,4.166666666666667,5.384615384615385,1.0,2.9411764705882355,2.5,0.0,0.0,0.0,2.08,5.0,5.545454545454545,4.0,6.111111111111111,5.9565217391304355,0.0,3.872340425531915,0.41818181818181815
